srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,YearCode,TotalPopulationUrban,Year,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Arunachal Pradesh,2018-19,India,12,ARUNACHAL PRADESH,1383727,2018,317369,"Financial Year (Apr - Mar), 2018",1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.3310389e+06,1331038.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,2019-20,India,12,ARUNACHAL PRADESH,1383727,2019,317369,"Financial Year (Apr - Mar), 2019",1066358,713912,167901,546011,669815,149468,520347,270577,70367,200210,,1.3310389e+06,1331038.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1991-92,India,18,ASSAM,31205576,1991,4398542,"Financial Year (Apr - Mar), 1991",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1992-93,India,18,ASSAM,31205576,1992,4398542,"Financial Year (Apr - Mar), 1992",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1993-94,India,18,ASSAM,31205576,1993,4398542,"Financial Year (Apr - Mar), 1993",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1994-95,India,18,ASSAM,31205576,1994,4398542,"Financial Year (Apr - Mar), 1994",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1995-96,India,18,ASSAM,31205576,1995,4398542,"Financial Year (Apr - Mar), 1995",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1996-97,India,18,ASSAM,31205576,1996,4398542,"Financial Year (Apr - Mar), 1996",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1997-98,India,18,ASSAM,31205576,1997,4398542,"Financial Year (Apr - Mar), 1997",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1998-99,India,18,ASSAM,31205576,1998,4398542,"Financial Year (Apr - Mar), 1998",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,1999-00,India,18,ASSAM,31205576,1999,4398542,"Financial Year (Apr - Mar), 1999",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2000-01,India,18,ASSAM,31205576,2000,4398542,"Financial Year (Apr - Mar), 2000",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2001-02,India,18,ASSAM,31205576,2001,4398542,"Financial Year (Apr - Mar), 2001",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2002-03,India,18,ASSAM,31205576,2002,4398542,"Financial Year (Apr - Mar), 2002",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2003-04,India,18,ASSAM,31205576,2003,4398542,"Financial Year (Apr - Mar), 2003",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2004-05,India,18,ASSAM,31205576,2004,4398542,"Financial Year (Apr - Mar), 2004",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2005-06,India,18,ASSAM,31205576,2005,4398542,"Financial Year (Apr - Mar), 2005",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2006-07,India,18,ASSAM,31205576,2006,4398542,"Financial Year (Apr - Mar), 2006",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2007-08,India,18,ASSAM,31205576,2007,4398542,"Financial Year (Apr - Mar), 2007",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2008-09,India,18,ASSAM,31205576,2008,4398542,"Financial Year (Apr - Mar), 2008",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2009-10,India,18,ASSAM,31205576,2009,4398542,"Financial Year (Apr - Mar), 2009",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2010-11,India,18,ASSAM,31205576,2010,4398542,"Financial Year (Apr - Mar), 2010",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2011-12,India,18,ASSAM,31205576,2011,4398542,"Financial Year (Apr - Mar), 2011",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2012-13,India,18,ASSAM,31205576,2012,4398542,"Financial Year (Apr - Mar), 2012",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2013-14,India,18,ASSAM,31205576,2013,4398542,"Financial Year (Apr - Mar), 2013",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2014-15,India,18,ASSAM,31205576,2014,4398542,"Financial Year (Apr - Mar), 2014",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2015-16,India,18,ASSAM,31205576,2015,4398542,"Financial Year (Apr - Mar), 2015",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2016-17,India,18,ASSAM,31205576,2016,4398542,"Financial Year (Apr - Mar), 2016",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2017-18,India,18,ASSAM,31205576,2017,4398542,"Financial Year (Apr - Mar), 2017",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2018-19,India,18,ASSAM,31205576,2018,4398542,"Financial Year (Apr - Mar), 2018",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2019-20,India,18,ASSAM,31205576,2019,4398542,"Financial Year (Apr - Mar), 2019",26807034,15939443,2260454,13678989,15266133,2138088,13128045,6406471,985594,5420877,125988,5.082897e+06,5208885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1991-92,India,10,BIHAR,104099452,1991,11758016,"Financial Year (Apr - Mar), 1991",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1992-93,India,10,BIHAR,104099452,1992,11758016,"Financial Year (Apr - Mar), 1992",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1993-94,India,10,BIHAR,104099452,1993,11758016,"Financial Year (Apr - Mar), 1993",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1994-95,India,10,BIHAR,104099452,1994,11758016,"Financial Year (Apr - Mar), 1994",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1995-96,India,10,BIHAR,104099452,1995,11758016,"Financial Year (Apr - Mar), 1995",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1996-97,India,10,BIHAR,104099452,1996,11758016,"Financial Year (Apr - Mar), 1996",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1997-98,India,10,BIHAR,104099452,1997,11758016,"Financial Year (Apr - Mar), 1997",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1998-99,India,10,BIHAR,104099452,1998,11758016,"Financial Year (Apr - Mar), 1998",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1999-00,India,10,BIHAR,104099452,1999,11758016,"Financial Year (Apr - Mar), 1999",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2000-01,India,10,BIHAR,104099452,2000,11758016,"Financial Year (Apr - Mar), 2000",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2001-02,India,10,BIHAR,104099452,2001,11758016,"Financial Year (Apr - Mar), 2001",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2002-03,India,10,BIHAR,104099452,2002,11758016,"Financial Year (Apr - Mar), 2002",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2003-04,India,10,BIHAR,104099452,2003,11758016,"Financial Year (Apr - Mar), 2003",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2004-05,India,10,BIHAR,104099452,2004,11758016,"Financial Year (Apr - Mar), 2004",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2005-06,India,10,BIHAR,104099452,2005,11758016,"Financial Year (Apr - Mar), 2005",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2006-07,India,10,BIHAR,104099452,2006,11758016,"Financial Year (Apr - Mar), 2006",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2007-08,India,10,BIHAR,104099452,2007,11758016,"Financial Year (Apr - Mar), 2007",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2008-09,India,10,BIHAR,104099452,2008,11758016,"Financial Year (Apr - Mar), 2008",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2009-10,India,10,BIHAR,104099452,2009,11758016,"Financial Year (Apr - Mar), 2009",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2010-11,India,10,BIHAR,104099452,2010,11758016,"Financial Year (Apr - Mar), 2010",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2011-12,India,10,BIHAR,104099452,2011,11758016,"Financial Year (Apr - Mar), 2011",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2012-13,India,10,BIHAR,104099452,2012,11758016,"Financial Year (Apr - Mar), 2012",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2013-14,India,10,BIHAR,104099452,2013,11758016,"Financial Year (Apr - Mar), 2013",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2014-15,India,10,BIHAR,104099452,2014,11758016,"Financial Year (Apr - Mar), 2014",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2015-16,India,10,BIHAR,104099452,2015,11758016,"Financial Year (Apr - Mar), 2015",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2016-17,India,10,BIHAR,104099452,2016,11758016,"Financial Year (Apr - Mar), 2016",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2017-18,India,10,BIHAR,104099452,2017,11758016,"Financial Year (Apr - Mar), 2017",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,India,10,BIHAR,104099452,2018,11758016,"Financial Year (Apr - Mar), 2018",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019-20,India,10,BIHAR,104099452,2019,11758016,"Financial Year (Apr - Mar), 2019",92341436,54278157,6204307,48073850,49821295,5553709,44267586,18913565,2050625,16862940,232472,9.066576e+06,9299048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1991-92,India,22,CHHATTISGARH,25545198,1991,5937237,"Financial Year (Apr - Mar), 1991",19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1992-93,India,22,CHHATTISGARH,25545198,1992,5937237,"Financial Year (Apr - Mar), 1992",19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1993-94,India,22,CHHATTISGARH,25545198,1993,5937237,"Financial Year (Apr - Mar), 1993",19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1994-95,India,22,CHHATTISGARH,25545198,1994,5937237,"Financial Year (Apr - Mar), 1994",19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
